대여소_번호,대여소_ID,자치구,Capa,일평균_순유입량,순유입량_표준편차,반납_우세_비율(%),대여_우세_비율(%),과적/고갈_비율
3002,ST-2160,마포구,10,-0.66,26.3,47.64,48.31,
3003,ST-2161,마포구,5,-5.94,7.21,9.8,69.59,
3005,ST-2163,마포구,10,1.96,6.91,44.93,25.68,
3006,ST-2164,마포구,10,-1.98,14.97,40.88,51.01,
3007,ST-2165,마포구,10,2.2,16.3,51.69,36.15,
3008,ST-2166,마포구,10,-19.81,22.89,11.82,81.42,
3009,ST-2167,마포구,10,5.52,19.53,62.84,31.76,
3010,ST-2168,마포구,15,10.09,30.4,59.46,35.14,
3013,ST-2422,중구,10,3.04,27.72,48.99,43.58,
3100,ST-1188,서대문구,8,-1.33,8.55,33.45,49.32,
3101,ST-1189,서대문구,15,-4.49,11.84,27.36,51.35,
3102,ST-1190,서대문구,10,-0.42,17.0,48.31,45.95,
3103,ST-1491,서대문구,8,-0.47,16.56,45.61,45.95,
3104,ST-1492,서대문구,13,-1.86,15.33,42.23,52.7,
3105,ST-1493,서대문구,9,-17.04,18.76,8.78,77.36,
3109,ST-2194,서대문구,10,-0.98,8.44,40.2,44.93,
3110,ST-2195,서대문구,15,0.29,14.48,46.62,44.93,
3111,ST-2196,서대문구,10,-1.14,7.5,36.49,43.58,
3113,ST-2199,서대문구,15,-5.55,14.1,31.76,60.14,
3114,ST-2198,서대문구,7,-7.59,13.76,19.59,61.49,
3115,ST-2200,서대문구,20,-4.78,16.77,33.45,60.81,
3116,ST-2201,서대문구,10,0.65,9.82,47.64,40.2,
3117,ST-2202,서대문구,10,-2.99,9.6,32.09,48.65,
3119,ST-2204,서대문구,10,-0.23,15.66,40.88,40.88,
3120,ST-2205,서대문구,12,-3.75,15.11,37.5,57.43,
3121,ST-2206,서대문구,15,-1.86,16.95,44.26,50.0,
3122,ST-2207,서대문구,20,-1.25,17.05,42.91,50.68,
3123,ST-2208,서대문구,30,-0.97,16.6,41.55,50.0,
3125,ST-2210,서대문구,20,-0.92,19.88,44.59,51.69,
3127,ST-2212,서대문구,10,0.95,15.6,45.95,46.96,
3128,ST-2213,서대문구,7,-1.27,16.18,43.24,51.69,
3129,ST-2214,서대문구,20,0.73,18.44,47.3,47.3,
3130,ST-2215,서대문구,20,-25.19,23.95,10.47,86.49,
3131,ST-2216,서대문구,15,-8.17,21.93,35.14,61.82,
3132,ST-2217,서대문구,10,0.5,12.7,46.28,42.91,
3134,ST-2219,서대문구,10,-4.51,12.08,28.72,56.42,
3201,ST-1972,영등포구,9,4.66,22.32,53.04,39.19,
3202,ST-1973,영등포구,15,-2.65,36.18,40.88,55.74,
3203,ST-1974,영등포구,10,-0.71,22.61,45.61,48.99,
3204,ST-1975,영등포구,10,-11.94,22.82,27.7,68.92,
3205,ST-1976,영등포구,10,0.86,27.51,48.31,48.65,
3206,ST-1977,영등포구,15,-0.23,17.28,47.97,46.28,
3207,ST-1978,영등포구,12,-3.81,14.37,34.46,57.09,
3211,ST-1982,영등포구,15,-3.52,16.54,36.15,56.42,
3212,ST-1983,영등포구,10,4.11,20.43,56.42,38.85,
3214,ST-1985,영등포구,10,-12.83,33.91,31.76,65.54,
3215,ST-1986,영등포구,15,-19.33,34.84,20.61,75.0,
3219,ST-1990,영등포구,10,35.79,48.24,73.65,25.0,
3220,ST-1991,영등포구,20,4.18,20.1,55.74,39.19,
3221,ST-1992,영등포구,10,-0.18,19.54,50.34,44.59,
3305,ST-2389,관악구,10,,,,,
3310,ST-2393,관악구,15,-41.41,35.41,3.04,86.82,
3311,ST-2394,관악구,12,-0.93,14.37,39.86,52.7,
3401,ST-1798,종로구,10,-0.04,7.65,41.89,41.55,
3402,ST-1799,종로구,10,-2.22,10.27,36.49,48.99,
3404,ST-1801,종로구,9,0.29,5.83,36.49,31.42,
3405,ST-1802,종로구,10,-8.34,22.95,31.42,58.45,
3407,ST-1804,종로구,18,-3.15,18.73,41.55,43.24,
3408,ST-1805,종로구,13,-0.75,12.9,41.55,44.93,
3410,ST-1807,종로구,10,2.58,23.58,51.01,42.91,
3411,ST-1808,종로구,10,0.08,11.92,45.95,43.58,
3412,ST-1809,종로구,15,0.47,8.95,42.91,42.91,
3413,ST-1810,종로구,22,12.33,28.37,66.55,30.07,
3414,ST-1811,종로구,10,3.43,19.26,54.73,41.22,
3415,ST-1812,종로구,15,10.2,21.91,65.2,29.73,
3416,ST-1813,종로구,15,9.06,28.23,58.78,30.74,
3417,ST-1814,종로구,12,-3.91,20.23,32.77,59.46,
3418,ST-1815,종로구,10,-4.04,8.75,23.65,56.08,
3419,ST-1816,종로구,14,-2.8,9.91,30.74,53.04,
3420,ST-1817,종로구,10,-1.45,14.74,41.89,51.01,
3421,ST-1818,종로구,10,3.33,16.68,52.7,40.54,
3422,ST-1819,종로구,23,-14.74,22.24,25.0,70.27,
3425,ST-1822,종로구,7,-30.66,27.38,7.43,90.2,
3426,ST-1823,종로구,10,-7.23,14.67,25.34,63.18,
3427,ST-1824,종로구,8,-4.92,11.33,27.7,59.8,
3428,ST-1825,종로구,10,-5.41,8.8,13.18,63.18,
3429,ST-1826,종로구,10,-9.13,9.46,5.42,79.66,
3431,ST-1828,종로구,10,-8.99,10.38,8.45,76.69,
3432,ST-1829,종로구,15,-11.44,22.07,27.7,64.86,
3500,ST-983,광진구,7,2.04,23.08,53.72,42.91,
3501,ST-984,광진구,10,-5.83,23.28,36.82,60.14,
3502,ST-985,광진구,18,-7.29,19.31,33.11,60.47,
3503,ST-986,광진구,14,-11.32,13.63,6.76,73.31,
3504,ST-987,광진구,8,-13.58,29.36,30.64,68.01,
3505,ST-988,광진구,12,2.54,15.05,55.07,40.54,
3506,ST-1191,광진구,10,0.57,16.43,46.96,44.59,
3507,ST-1192,광진구,25,-29.48,28.58,6.76,90.54,
3508,ST-1193,광진구,7,-17.22,26.09,21.28,73.31,
3509,ST-1194,광진구,20,4.82,31.93,55.41,41.22,
3510,ST-1427,광진구,10,-17.77,17.98,9.46,86.49,
3511,ST-1195,성동구,10,32.54,41.92,80.07,18.92,
3513,ST-1197,성동구,15,-82.1,50.8,0.68,98.31,
3514,ST-1198,성동구,10,1.35,24.76,49.66,45.27,
3515,ST-1199,성동구,20,-14.29,26.53,27.03,66.22,
3516,ST-1271,광진구,15,-11.39,21.04,25.34,68.24,
3517,ST-1266,광진구,10,16.38,28.18,70.95,25.34,
3518,ST-1263,광진구,8,0.14,27.13,47.3,48.99,
3521,ST-1379,광진구,10,-5.85,13.83,25.34,59.12,
3523,ST-1429,광진구,10,4.31,14.44,49.66,30.74,
3525,ST-1599,성동구,15,9.8,17.0,72.3,22.3,
3527,ST-1601,성동구,5,-0.79,3.54,6.48,17.75,
3528,ST-1602,광진구,8,27.18,24.78,86.82,9.12,
3529,ST-1603,광진구,15,-11.96,17.32,20.27,72.3,
3530,ST-1616,성동구,10,-7.64,13.06,20.95,70.61,
3531,ST-1617,성동구,10,-13.08,13.48,4.07,75.59,
3532,ST-1618,성동구,9,-5.62,11.14,25.0,60.47,
3533,ST-1660,광진구,10,17.52,40.56,64.86,33.11,
3534,ST-1661,광진구,12,14.38,34.21,66.89,31.42,
3536,ST-1663,광진구,10,1.6,36.39,51.35,44.93,
3537,ST-1664,광진구,15,-24.39,23.11,5.07,89.86,
3539,ST-1686,강동구,10,0.81,6.2,45.27,34.12,
3542,ST-1722,광진구,17,0.12,36.32,47.64,50.0,
3543,ST-1760,광진구,15,0.74,11.67,45.61,38.85,
3544,ST-2326,성동구,10,-3.85,17.61,39.06,55.22,
3545,ST-2327,성동구,10,-4.26,14.24,33.78,56.42,
3547,ST-2329,성동구,12,-31.53,26.88,4.39,93.24,
3548,ST-2330,성동구,10,-17.61,29.49,27.36,70.27,
3549,ST-2331,성동구,9,0.59,31.27,46.96,49.32,
3550,ST-2332,성동구,20,6.48,21.39,59.8,35.81,
3551,ST-2333,성동구,10,4.65,14.75,53.04,38.85,
3552,ST-2334,성동구,19,-0.8,13.55,43.2,46.6,
3553,ST-2335,성동구,10,-1.19,13.88,39.86,51.35,
3555,ST-2337,성동구,10,-3.21,8.46,24.66,56.42,
3556,ST-2338,성동구,10,-28.82,19.82,1.01,94.93,
3557,ST-2339,성동구,8,-1.24,14.78,40.54,49.32,
3558,ST-2340,성동구,10,-14.06,19.42,16.55,71.96,
3559,ST-2341,성동구,10,3.81,19.55,55.74,41.22,
3560,ST-2342,성동구,22,-8.09,21.28,32.43,64.19,
3561,ST-2343,성동구,10,-7.57,10.55,14.19,69.59,
3563,ST-2302,광진구,5,0.51,9.53,44.93,40.2,
3566,ST-2305,광진구,10,1.16,27.81,47.64,48.99,
3569,ST-2308,광진구,12,9.09,32.56,62.16,35.47,
3570,ST-2309,광진구,10,3.56,23.15,54.39,44.59,
3571,ST-2310,광진구,15,-10.17,27.16,34.12,63.18,
3573,ST-2312,광진구,15,-6.82,18.55,29.05,65.88,
3575,ST-2314,광진구,6,-4.57,17.91,36.95,57.63,
3579,ST-2318,광진구,20,-9.33,31.61,35.14,60.81,
3581,ST-2320,광진구,15,-25.6,31.0,15.54,79.73,
3582,ST-2321,광진구,14,-19.64,45.82,34.8,61.82,
3586,ST-2325,광진구,8,1.2,24.35,51.01,45.61,
3587,ST-2407,광진구,15,1.5,18.29,52.7,41.55,
3588,ST-2408,광진구,10,0.47,10.74,42.91,40.2,
3600,ST-2420,성동구,7,16.06,29.53,68.92,27.36,
3602,ST-2474,강남구,5,-0.21,10.47,44.26,44.59,
3603,ST-2670,강남구,10,,,,,
3604,ST-2671,강남구,15,-7.95,17.61,28.38,61.49,
3605,ST-2672,강남구,10,0.0,0.0,0.0,0.0,
3606,ST-2673,강남구,10,5.41,13.12,63.18,29.05,
3609,ST-2674,강남구,16,0.49,12.91,48.31,43.92,
3610,ST-2675,강남구,10,2.02,7.3,48.65,33.78,
3611,ST-2676,강남구,16,1.58,13.1,49.32,37.84,
3612,ST-2677,강남구,10,11.03,14.02,73.31,19.93,
3614,ST-2678,강남구,10,-1.13,12.61,38.51,48.31,
3615,ST-2679,강남구,10,-4.73,11.37,27.7,62.84,
3616,ST-2680,강남구,10,-1.49,9.96,37.5,48.31,
3618,ST-2681,강남구,10,13.1,19.04,74.32,20.27,
3620,ST-2682,강남구,10,-10.78,14.71,8.78,60.81,
3621,ST-2683,강남구,10,,,,,
3622,ST-2684,강남구,7,-1.42,7.22,33.78,42.57,
3623,ST-2685,강남구,10,3.05,12.82,50.68,36.82,
3624,ST-2686,강남구,10,-3.35,10.32,31.76,53.72,
3627,ST-2688,강남구,10,2.53,19.57,52.36,42.91,
3628,ST-2689,강남구,10,9.95,18.63,67.23,25.34,
3629,ST-2690,강남구,4,7.94,10.53,76.35,14.53,
3630,ST-2691,강남구,10,-2.76,11.48,34.8,48.31,
3634,ST-2788,강남구,5,-0.03,12.42,47.97,42.23,
3636,ST-2837,강남구,5,-6.11,16.43,33.45,53.38,
3637,ST-2838,강남구,10,-1.67,8.24,32.09,52.36,
3638,ST-2839,강남구,5,3.16,11.73,58.45,34.46,
3640,ST-2847,강남구,7,11.46,21.48,68.58,25.68,
3641,ST-2867,강남구,10,0.35,15.55,43.24,49.32,
3642,ST-2907,강남구,13,-48.93,38.66,2.7,92.57,
3643,ST-2868,강남구,5,0.05,12.52,46.62,41.55,
3644,ST-2869,강남구,5,-25.58,23.47,8.45,86.82,
3646,ST-2882,강남구,7,-10.44,19.56,19.59,61.15,
3647,ST-2925,강남구,10,-3.48,10.76,35.14,57.09,
3648,ST-2926,강남구,5,-0.11,6.23,36.49,37.16,
3649,ST-2927,강남구,6,1.17,8.4,44.59,35.14,
3651,ST-3049,강남구,5,3.6,20.33,56.42,39.19,
3652,ST-2424,강동구,10,-0.53,7.23,39.86,40.54,
3653,ST-2567,강동구,10,4.3,10.59,61.82,26.69,
3654,ST-2568,강동구,10,3.22,10.27,60.14,30.74,
3655,ST-2457,강동구,10,-8.17,25.63,36.59,59.76,
3656,ST-2747,강동구,20,-0.99,22.2,46.28,47.3,
3657,ST-2732,강동구,12,0.26,27.31,47.81,49.16,
3658,ST-2733,강동구,10,0.22,14.37,47.97,44.93,
3659,ST-2734,강동구,10,-7.01,14.49,26.35,55.41,
3661,ST-2736,강동구,10,-0.71,6.66,36.49,43.92,
3663,ST-2737,강동구,10,-8.21,17.31,25.34,65.54,
3664,ST-2738,강동구,12,-1.8,24.64,41.22,53.04,
3665,ST-2739,강동구,12,-0.14,19.4,45.27,50.34,
3668,ST-2740,강동구,10,22.65,42.56,67.91,29.39,
3671,ST-2742,강동구,10,5.44,23.37,46.96,33.78,
3673,ST-2743,강동구,10,2.79,10.0,55.07,33.78,
3674,ST-2744,강동구,10,2.86,11.98,53.04,33.45,
3675,ST-2745,강동구,20,2.08,14.36,51.69,39.53,
3676,ST-2696,강동구,10,-0.81,13.72,43.58,47.97,
3680,ST-2748,강동구,6,-5.22,22.35,37.5,58.45,
3681,ST-2749,강동구,10,28.5,43.05,76.35,20.61,
3682,ST-2750,강동구,10,1.73,12.13,49.66,40.54,
3683,ST-2751,강동구,10,16.19,21.77,78.04,17.91,
3684,ST-2854,강동구,10,1.77,22.84,53.04,40.54,
3685,ST-2697,강동구,15,-0.23,12.51,43.58,46.96,
3686,ST-2862,강동구,8,-0.48,17.66,46.96,47.64,
3688,ST-2841,강동구,10,0.74,8.7,44.93,39.86,
3689,ST-2908,강동구,20,-6.32,14.63,27.7,56.42,
3690,ST-2909,강동구,23,-10.67,16.88,19.93,70.95,
3691,ST-2928,강동구,20,1.53,15.53,41.18,41.18,
3692,ST-2929,강동구,10,-7.71,26.12,37.5,59.12,
3694,ST-2966,강동구,14,0.25,13.3,45.27,46.62,
3698,ST-3085,강동구,6,-0.68,14.48,41.89,48.31,
3699,ST-3087,강동구,15,4.39,22.44,51.35,41.22,
3700,ST-3098,강동구,8,14.2,30.02,71.62,23.99,
3701,ST-3154,강동구,8,-1.13,8.52,33.11,50.34,
3703,ST-2458,강북구,10,2.13,10.09,53.04,33.78,
3707,ST-2459,강북구,10,1.09,14.68,48.99,45.95,
3714,ST-2461,강북구,10,-5.61,10.12,20.34,62.71,
3718,ST-2610,강북구,11,12.64,18.63,72.97,22.3,
3724,ST-3184,강북구,20,-6.8,11.61,22.64,64.19,
3725,ST-3193,강북구,5,0.37,10.25,46.96,40.2,
3726,ST-3234,강북구,6,-0.47,12.82,43.58,47.64,
3753,ST-2476,강서구,10,-6.95,14.77,29.39,62.84,
3754,ST-2611,강서구,10,-3.01,24.31,44.93,51.69,
3756,ST-2477,강서구,10,-20.55,38.17,27.7,70.27,
3757,ST-2857,강서구,10,-5.51,17.56,36.15,57.43,
3758,ST-2858,강서구,10,-53.9,44.81,5.74,91.55,
3759,ST-2569,강서구,25,15.2,35.14,67.23,27.7,
3760,ST-2538,강서구,17,3.16,23.3,56.76,39.53,
3761,ST-2478,강서구,10,2.78,14.56,54.73,38.18,
3762,ST-2831,강서구,10,-5.84,30.16,38.85,56.76,
3763,ST-2479,강서구,18,13.49,24.49,66.89,28.38,
3764,ST-2613,강서구,10,-2.88,35.05,40.54,54.05,
3765,ST-2480,강서구,10,-2.51,14.47,40.88,48.99,
3766,ST-2539,강서구,10,-3.08,14.28,35.47,50.34,
3767,ST-2481,강서구,10,-1.9,32.67,39.19,57.77,
3770,ST-2752,강서구,10,-6.24,12.7,26.01,66.22,
3772,ST-2482,강서구,15,-9.67,30.99,39.19,58.11,
3774,ST-2789,강서구,10,-0.71,33.4,46.96,48.65,
3775,ST-2483,강서구,10,3.23,16.97,56.76,38.51,
3776,ST-2484,강서구,10,2.46,12.12,49.32,36.82,
3778,ST-2486,강서구,10,-1.75,22.28,44.59,50.68,
3779,ST-2540,강서구,10,0.0,0.0,0.0,0.0,
3780,ST-2487,강서구,22,8.62,47.47,58.45,39.19,
3781,ST-2488,강서구,12,6.46,8.35,72.64,13.85,
3782,ST-2489,강서구,10,-11.6,26.43,24.66,70.27,
3783,ST-2490,강서구,10,-6.96,24.47,34.12,62.5,
3784,ST-2491,강서구,10,-21.02,39.19,20.27,77.7,
3785,ST-2832,강서구,20,-7.76,26.61,33.11,63.51,
3786,ST-2558,강서구,9,-11.83,19.97,23.99,70.95,
3788,ST-2493,강서구,15,5.65,14.28,57.09,28.04,
3789,ST-2494,강서구,35,24.65,45.77,72.3,25.34,
3792,ST-2551,강서구,10,-2.82,15.86,40.54,51.69,
3793,ST-2552,강서구,10,2.33,19.96,55.07,39.19,
3794,ST-2553,강서구,20,-4.03,35.06,44.26,54.05,
3796,ST-2555,강서구,8,-13.57,26.63,23.99,71.62,
3797,ST-2556,강서구,10,-2.48,15.64,40.88,53.04,
3798,ST-2557,강서구,11,3.5,62.95,52.03,45.61,
3799,ST-2627,강서구,5,1.32,14.94,49.66,39.86,
3801,ST-2790,강서구,10,2.51,20.09,48.99,33.11,
3802,ST-2428,관악구,8,-0.28,6.53,41.55,37.5,
3803,ST-2614,관악구,7,-2.58,12.94,38.18,54.73,
3804,ST-2615,관악구,10,-3.04,7.57,18.64,56.61,
3806,ST-2616,관악구,10,-10.99,12.33,9.46,73.99,
3807,ST-2617,관악구,12,-0.98,11.13,42.23,47.97,
3811,ST-2851,관악구,10,-3.02,26.25,44.26,51.69,
3812,ST-2842,관악구,10,-0.01,15.74,44.93,42.91,
3813,ST-2872,관악구,7,-0.69,6.13,34.8,47.97,
3814,ST-2873,관악구,10,3.38,18.25,52.36,42.91,
3815,ST-2948,관악구,7,3.83,16.8,59.12,36.15,
3816,ST-2995,관악구,8,-6.12,15.86,33.11,59.12,
3818,ST-2996,관악구,10,-0.6,20.73,42.91,51.01,
3819,ST-3143,관악구,13,0.05,22.92,44.59,49.32,
3820,ST-3166,관악구,8,-8.17,14.51,23.31,61.82,
3853,ST-2541,광진구,18,-33.26,33.38,7.43,87.16,
3860,ST-2542,광진구,10,-10.76,20.53,27.7,64.53,
3863,ST-2543,광진구,10,-5.19,19.79,35.14,58.78,
3864,ST-2544,광진구,11,-23.78,31.82,20.27,76.01,
3865,ST-2545,광진구,8,4.41,20.07,57.77,36.49,
3868,ST-2546,광진구,10,7.52,32.87,56.08,39.53,
3873,ST-2547,광진구,8,-4.89,13.28,29.05,63.51,
3878,ST-2548,광진구,15,-1.15,4.01,18.71,38.78,
3879,ST-2843,광진구,7,14.34,25.36,68.92,25.68,
3880,ST-2830,광진구,13,-21.68,22.47,7.77,86.15,
3881,ST-2865,광진구,7,8.95,38.13,56.76,41.22,
3882,ST-2891,광진구,3,5.39,31.15,57.09,37.84,
3886,ST-3012,광진구,5,1.57,26.8,50.0,43.92,
3890,ST-3188,광진구,7,-3.9,19.4,41.55,56.08,
3894,ST-3309,광진구,8,2.53,20.07,56.08,38.85,
3899,ST-3340,광진구,10,-1.62,18.21,41.89,53.04,
3900,ST-3351,광진구,10,28.32,41.73,75.68,18.24,
3902,ST-2462,구로구,16,1.48,8.46,48.99,34.12,
3903,ST-2463,구로구,10,3.36,14.35,56.42,37.5,
3904,ST-2464,구로구,10,-1.78,20.6,44.59,48.31,
3905,ST-2465,구로구,15,-4.29,28.17,39.53,58.11,
3906,ST-2435,구로구,8,28.12,20.19,96.28,2.03,
3907,ST-2559,구로구,10,-9.58,26.44,35.47,62.16,
3908,ST-2753,구로구,10,25.88,28.13,83.78,12.5,
3910,ST-2828,구로구,10,3.43,11.75,52.03,33.45,
3911,ST-2829,구로구,10,4.12,9.56,56.42,27.03,
3912,ST-2855,구로구,10,0.19,14.61,45.27,46.96,
3914,ST-2892,구로구,10,-0.33,32.1,45.27,50.0,
3915,ST-2949,구로구,10,1.01,9.82,44.93,41.22,
3917,ST-3037,구로구,10,-21.32,20.61,8.45,85.14,
3918,ST-2997,구로구,10,21.07,21.1,86.82,9.12,
3919,ST-3013,구로구,14,0.93,21.66,52.03,43.58,
3920,ST-3055,구로구,10,0.0,11.97,48.99,42.23,
3922,ST-3067,구로구,16,1.88,11.88,54.05,34.46,
3923,ST-3088,구로구,10,-0.55,10.28,38.18,44.93,
3924,ST-3103,구로구,10,-2.19,7.8,28.72,52.7,
3925,ST-3124,구로구,10,9.41,27.75,53.72,34.8,
3927,ST-3182,구로구,9,17.49,25.21,76.35,19.26,
3928,ST-3195,구로구,10,2.02,18.52,52.03,43.92,
3929,ST-3194,구로구,15,-9.61,30.63,35.81,59.12,
3930,ST-3189,구로구,8,0.61,15.57,43.58,42.57,
3931,ST-3223,구로구,7,-31.03,34.38,11.15,84.8,
3932,ST-3222,구로구,10,-1.97,11.39,38.51,47.64,
3933,ST-3237,구로구,10,-39.4,26.47,0.68,97.3,
3934,ST-3225,구로구,7,24.15,23.29,88.18,10.47,
3935,ST-3252,구로구,10,-4.27,18.54,35.81,57.09,
3936,ST-3303,구로구,10,-14.44,26.98,27.03,67.23,
